OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3299999999999998,0.3499999999999998,7987.983356037905*(x-0.32999999999999985)*(x-0.32999999999999985)*(x-0.32999999999999985)-239.63950068113735*(x-0.32999999999999985)*(x-0.32999999999999985)+0.0*(x-0.32999999999999985)+1.1041587603872431
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3499999999999998,0.3699999999999999,-9521.011320581065*(x-0.34999999999999987)*(x-0.34999999999999987)*(x-0.34999999999999987)+285.6303396174322*(x-0.34999999999999987)*(x-0.34999999999999987)+0.0*(x-0.34999999999999987)+1.0722068269630913
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3699999999999999,0.4000171329762709,8826.611405975022*(x-0.3699999999999999)*(x-0.3699999999999999)*(x-0.3699999999999999)-397.4243524545347*(x-0.3699999999999999)*(x-0.3699999999999999)+0.0*(x-0.3699999999999999)+1.1102908722454157
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.4000171329762709,0.449846226186249,-798.8273369843922*(x-0.40001713297627095)*(x-0.40001713297627095)*(x-0.40001713297627095)+59.70726274991071*(x-0.40001713297627095)*(x-0.40001713297627095)+0.0*(x-0.40001713297627095)+0.9909273463825531
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.449846226186249,0.5825193393581527,25.23414622252703*(x-0.449846226186249)*(x-0.449846226186249)*(x-0.449846226186249)-5.616423426065607*(x-0.449846226186249)*(x-0.449846226186249)+0.0*(x-0.449846226186249)+1.0403438341193099
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.5825193393581527,0.8753401094738189,-1.8814763128097618*(x-0.5825193393581527)*(x-0.5825193393581527)*(x-0.5825193393581527)+0.7555554705262936*(x-0.5825193393581527)*(x-0.5825193393581527)-0.15777070547534677*(x-0.5825193393581527)+1.000412805411923
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.8753401094738189,0.99,34.85101924865756*(x-0.8753401094738189)*(x-0.8753401094738189)*(x-0.8753401094738189)-9.903063381274093*(x-0.8753401094738189)*(x-0.8753401094738189)-0.19926197013669103*(x-0.8753401094738189)+0.9717592148565727
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.99,1.1,0.8712525284883949
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.1830438966264523
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0,0.1266577304278738,1.1941882612432535
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.1266577304278738,0.3297434997429654,0.9437386486558738*(x-0.12665773042787384)*(x-0.12665773042787384)*(x-0.12665773042787384)+2.72552719367536*(x-0.12665773042787384)*(x-0.12665773042787384)-1.2238017621481332*(x-0.12665773042787384)+1.1941882612432535
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3297434997429654,0.3903298585799678,-75.0909031552217*(x-0.3297434997429654)*(x-0.3297434997429654)*(x-0.3297434997429654)+6.824226605935289*(x-0.3297434997429654)*(x-0.3297434997429654)+0.0*(x-0.3297434997429654)+1.0659675061445877
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3903298585799678,0.4702266663810123,9.748313631243162*(x-0.3903298585799678)*(x-0.3903298585799678)*(x-0.3903298585799678)-2.1332936540987233*(x-0.3903298585799678)*(x-0.3903298585799678)+0.0*(x-0.3903298585799678)+1.0743174179890786
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.4702266663810123,0.5808058051722992,14.608950543701917*(x-0.4702266663810123)*(x-0.4702266663810123)*(x-0.4702266663810123)-2.867956044650794*(x-0.4702266663810123)*(x-0.4702266663810123)-0.15420162895246933*(x-0.4702266663810123)+1.0656713854118118
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.5808058051722992,0.7617018752158868,-0.6712818213825067*(x-0.5808058051722992)*(x-0.5808058051722992)*(x-0.5808058051722992)+0.31514538391894903*(x-0.5808058051722992)*(x-0.5808058051722992)-0.2525702410578126*(x-0.5808058051722992)+1.033304517322101
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.7617018752158868,0.8918630825220552,-4.875923539448197*(x-0.7617018752158868)*(x-0.7617018752158868)*(x-0.7617018752158868)+0.7150041080740414*(x-0.7617018752158868)*(x-0.7617018752158868)-0.20445296498312682*(x-0.7617018752158868)+0.9939545035937968
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8918630825220552,0.941425789873262,-25.64542442266447*(x-0.8918630825220552)*(x-0.8918630825220552)*(x-0.8918630825220552)-0.7676465209119764*(x-0.8918630825220552)*(x-0.8918630825220552)-0.26614417961421233*(x-0.8918630825220552)+0.9687039100481565
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.941425789873262,0.97,97.47966655708852*(x-0.9414257898732621)*(x-0.9414257898732621)*(x-0.9414257898732621)-13.860457890022404*(x-0.9414257898732621)*(x-0.9414257898732621)-0.5312284879700354*(x-0.9414257898732621)+0.9505050871354539
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.97,0.99,283.2465757548373*(x-0.97)*(x-0.97)*(x-0.97)-23.584578013442847*(x-0.97)*(x-0.97)-1.0845595620802544*(x-0.97)+0.9262830323431682
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.99,1.1,0.8974239825022244
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.161098077616316
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.1289935304491862,1.2149458202030854
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.1289935304491862,0.3398976286777093,0.2851132439402222*(x-0.1289935304491862)*(x-0.1289935304491862)*(x-0.1289935304491862)-0.3341865251507873*(x-0.1289935304491862)*(x-0.1289935304491862)-0.5952971232381474*(x-0.1289935304491862)+1.2149458202030854
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3398976286777093,0.4404362350683842,71.8693522885316*(x-0.3398976286777093)*(x-0.3398976286777093)*(x-0.3398976286777093)-7.625840000674235*(x-0.3398976286777093)*(x-0.3398976286777093)-0.6982137666924723*(x-0.3398976286777093)+1.0772051044056494
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.4404362350683842,0.6038502166225409,-0.7453459930337412*(x-0.44043623506838425)*(x-0.44043623506838425)*(x-0.44043623506838425)+0.2884521772849794*(x-0.44043623506838425)*(x-0.44043623506838425)-0.05222772781000889*(x-0.44043623506838425)+1.0029624848817675
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.6038502166225409,0.7636720400895127,-0.7463604734551719*(x-0.6038502166225409)*(x-0.6038502166225409)*(x-0.6038502166225409)+0.14420397895733347*(x-0.6038502166225409)*(x-0.6038502166225409)-0.017664937718100005*(x-0.6038502166225409)+0.9988780463998275
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.7636720400895127,0.8514657847102448,24.042277143111242*(x-0.7636720400895127)*(x-0.7636720400895127)*(x-0.7636720400895127)-5.321700248469252*(x-0.7636720400895127)*(x-0.7636720400895127)-0.0287639428623042*(x-0.7636720400895127)+0.9966913175735274
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8514657847102448,0.90083588058589,138.5342591080764*(x-0.8514657847102448)*(x-0.8514657847102448)*(x-0.8514657847102448)-9.704779400514951*(x-0.8514657847102448)*(x-0.8514657847102448)-0.4072529492971435*(x-0.8514657847102448)+0.9694169374757744
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.90083588058589,0.9413848420560004,106.81439834359114*(x-0.90083588058589)*(x-0.90083588058589)*(x-0.90083588058589)-2.150075843558961*(x-0.90083588058589)*(x-0.90083588058589)-0.3525118727104255*(x-0.90083588058589)+0.9423268473568368
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9413848420560004,0.97,-389.97961943002*(x-0.9413848420560003)*(x-0.9413848420560003)*(x-0.9413848420560003)+16.738992607396384*(x-0.9413848420560003)*(x-0.9413848420560003)+0.0*(x-0.9413848420560003)+0.9316191224615024
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.97,0.99,862.4710664863084*(x-0.97)*(x-0.97)*(x-0.97)-52.13464952832142*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.9361879036353389
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.99,1.1,0.9222338123559006
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.0290425106897456
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.1338903576447946,1.2536049860702416
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.1338903576447946,0.3701567003465796,3.9321484119493495*(x-0.13389035764479462)*(x-0.13389035764479462)*(x-0.13389035764479462)+1.0676409986770468*(x-0.13389035764479462)*(x-0.13389035764479462)-1.4373953121805352*(x-0.13389035764479462)+1.2536049860702416
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.3701567003465796,0.5333922614733861,2.3096907097448027*(x-0.3701567003465796)*(x-0.3701567003465796)*(x-0.3701567003465796)+0.2749719842937666*(x-0.3701567003465796)*(x-0.3701567003465796)-0.2744014179224558*(x-0.3701567003465796)+1.0254548326243746
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.5333922614733861,0.7158810803456971,-3.4768668674486114*(x-0.5333922614733861)*(x-0.5333922614733861)*(x-0.5333922614733861)+1.0873815191465817*(x-0.5333922614733861)*(x-0.5333922614733861)+0.0*(x-0.5333922614733861)+0.9980357402760803
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7158810803456971,0.8204469206232201,-2.2583825743994677*(x-0.7158810803456971)*(x-0.7158810803456971)*(x-0.7158810803456971)+0.11749177567968973*(x-0.7158810803456971)*(x-0.7158810803456971)+0.04950831401456892*(x-0.7158810803456971)+1.013118032569933
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8204469206232201,0.8606453720389146,920.1539723957048*(x-0.8204469206232201)*(x-0.8204469206232201)*(x-0.8204469206232201)-60.75774944860858*(x-0.8204469206232201)*(x-0.8204469206232201)+0.0*(x-0.8204469206232201)+1.0169975038177472
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8606453720389146,0.9008815407344276,-208.98548871123447*(x-0.8606453720389146)*(x-0.8606453720389146)*(x-0.8606453720389146)+12.176282303526227*(x-0.8606453720389146)*(x-0.8606453720389146)-0.4240616899659737*(x-0.8606453720389146)+0.9785888331208107
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9008815407344276,0.9413994866628328,1507.5010025048507*(x-0.9008815407344275)*(x-0.9008815407344275)*(x-0.9008815407344275)-85.95441292070977*(x-0.9008815407344275)*(x-0.9008815407344275)-0.4592185062483131*(x-0.9008815407344275)+0.967625618016578
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9413994866628328,0.97,-821.2865970807554*(x-0.9413994866628329)*(x-0.9413994866628329)*(x-0.9413994866628329)+38.17355763329447*(x-0.9413994866628329)*(x-0.9413994866628329)+0.0*(x-0.9413994866628329)+0.9081839914308061
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.97,0.99,-128.13128672789253*(x-0.97)*(x-0.97)*(x-0.97)-0.3599510708746597*(x-0.97)*(x-0.97)+0.1681555869084577*(x-0.97)+0.9201956248320403
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.99,1.1,0.9223897058480366
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.1057203436532363
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.1390176528178988,1.3334276412109929
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1390176528178988,0.3391985217267079,1.0021794185693673*(x-0.13901765281789885)*(x-0.13901765281789885)*(x-0.13901765281789885)+1.7636077332068676*(x-0.13901765281789885)*(x-0.13901765281789885)-1.616898224373627*(x-0.13901765281789885)+1.3334276412109929
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3391985217267079,0.4507877850088,15.458287728584649*(x-0.33919852172670795)*(x-0.33919852172670795)*(x-0.33919852172670795)-0.12064275805383633*(x-0.33919852172670795)*(x-0.33919852172670795)-0.7903380231779938*(x-0.33919852172670795)+1.0884667160605885
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4507877850088,0.6244510855788369,-4.18715368899107*(x-0.4507877850088)*(x-0.4507877850088)*(x-0.4507877850088)+1.2970571768319499*(x-0.4507877850088)*(x-0.4507877850088)-0.23979550914189116*(x-0.4507877850088)+1.020250935035893
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6244510855788369,0.7838115924763124,8.208190708703524*(x-0.6244510855788369)*(x-0.6244510855788369)*(x-0.6244510855788369)-1.5530522365817354*(x-0.6244510855788369)*(x-0.6244510855788369)-0.16813342374144208*(x-0.6244510855788369)+0.9957949042556327
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7838115924763124,0.8606057215404445,-7.110463689249748*(x-0.7838115924763124)*(x-0.7838115924763124)*(x-0.7838115924763124)+0.7392231116712706*(x-0.7838115924763124)*(x-0.7838115924763124)-0.03776380846764367*(x-0.7838115924763124)+0.9627793462139378
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8606057215404445,0.9010338300350864,719.5467773344359*(x-0.8606057215404445)*(x-0.8606057215404445)*(x-0.8606057215404445)-59.02657096694592*(x-0.8606057215404445)*(x-0.8606057215404445)-0.050026247033423205*(x-0.8606057215404445)+0.9610185625819625
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9010338300350864,0.9416166021141114,829.9664313109614*(x-0.9010338300350864)*(x-0.9010338300350864)*(x-0.9010338300350864)-34.57412001733196*(x-0.9010338300350864)*(x-0.9010338300350864)-1.2945407361523218*(x-0.9010338300350864)+0.9100666691534619
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9416166021141114,0.97,-1754.2900732098606*(x-0.9416166021141114)*(x-0.9416166021141114)*(x-0.9416166021141114)+74.68906973277022*(x-0.9416166021141114)*(x-0.9416166021141114)+0.0*(x-0.9416166021141114)+0.8560618878090842
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.97,0.99,-390.0515915238941*(x-0.97)*(x-0.97)*(x-0.97)-3.7973951443232945*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.8761188227662103
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.99,1.1,0.87147945197629
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.8452121333463549
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0245809929553928,0.9261093001808838
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0245809929553928,0.05,-1283.0957310919127*(x-0.024580992955392875)*(x-0.024580992955392875)*(x-0.024580992955392875)-32.62580857365891*(x-0.024580992955392875)*(x-0.024580992955392875)+7.205491767419392*(x-0.024580992955392875)+0.9261093001808838
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.05,0.0774896732874848,-1496.5564135049917*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)+6.057304117995832*(x-0.05000000000000004)*(x-0.05000000000000004)+3.0597362257145035*(x-0.05000000000000004)+1.0671119562194582
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0774896732874848,0.118124375559364,116.2258866110469*(x-0.0774896732874848)*(x-0.0774896732874848)*(x-0.0774896732874848)-7.084206448087629*(x-0.0774896732874848)*(x-0.0774896732874848)+0.0*(x-0.0774896732874848)+1.124711854521003
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.118124375559364,0.1974091694774726,-147.2695304024409*(x-0.11812437555936403)*(x-0.11812437555936403)*(x-0.11812437555936403)+21.718877863698182*(x-0.11812437555936403)*(x-0.11812437555936403)+0.0*(x-0.11812437555936403)+1.1208127568135913
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1974091694774726,0.4536775571137072,-1.0543760762287435*(x-0.19740916947747264)*(x-0.19740916947747264)*(x-0.19740916947747264)-0.21981949813907828*(x-0.19740916947747264)*(x-0.19740916947747264)+0.666710004203516*(x-0.19740916947747264)+1.1839416026410707
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.4536775571137072,1.1,1.3226167976429728
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.8231153975514877
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.0251999566928091,0.9049897469135794
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0251999566928091,0.0573725373143754,-1710.2001492558438*(x-0.02519995669280913)*(x-0.02519995669280913)*(x-0.02519995669280913)-4.725238718131354*(x-0.02519995669280913)*(x-0.02519995669280913)+7.329302986577079*(x-0.02519995669280913)+0.9049897469135794
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0573725373143754,0.0992563309768681,245.31202492934793*(x-0.05737253731437541)*(x-0.05737253731437541)*(x-0.05737253731437541)-27.75718217787943*(x-0.05737253731437541)*(x-0.05737253731437541)+1.714700768950798*(x-0.05737253731437541)+1.0789499319139637
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0992563309768681,0.1429339821664884,69.57794536989516*(x-0.09925633097686813)*(x-0.09925633097686813)*(x-0.09925633097686813)-6.740856179670629*(x-0.09925633097686813)*(x-0.09925633097686813)+0.680566044297689*(x-0.09925633097686813)+1.120099244267422
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1429339821664884,0.2525116348882116,8.335756056210347*(x-0.14293398216648842)*(x-0.14293398216648842)*(x-0.14293398216648842)-1.2232886057646144*(x-0.14293398216648842)*(x-0.14293398216648842)+0.4899258212785682*(x-0.14293398216648842)+1.1427626041123695
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.2525116348882116,0.5524473514566596,0.1544831605862744*(x-0.2525116348882116)*(x-0.2525116348882116)*(x-0.2525116348882116)+0.38403841322810456*(x-0.2525116348882116)*(x-0.2525116348882116)+0.5221044534416392*(x-0.2525116348882116)+1.192726763022021
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.5524473514566596,1.1,1.388041547401158
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.7415980984705944
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0362377756686125,0.9686752545873027
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0362377756686125,0.0782726113417329,-672.3241914563067*(x-0.03623777566861256)*(x-0.03623777566861256)*(x-0.03623777566861256)-8.709583317177081*(x-0.03623777566861256)*(x-0.03623777566861256)+4.296055934042081*(x-0.03623777566861256)+0.9686752545873027
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0782726113417329,0.1273960130453084,520.6351570616748*(x-0.07827261134173295)*(x-0.07827261134173295)*(x-0.07827261134173295)-38.36305494201718*(x-0.07827261134173295)*(x-0.07827261134173295)+0.0*(x-0.07827261134173295)+1.0839348575761725
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1273960130453084,0.1971411542682602,-144.84727512257427*(x-0.12739601304530848)*(x-0.12739601304530848)*(x-0.12739601304530848)+20.963296846073053*(x-0.12739601304530848)*(x-0.12739601304530848)+0.0*(x-0.12739601304530848)+1.053076785040044
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1971411542682602,0.3705462343679477,-13.601247071673717*(x-0.1971411542682602)*(x-0.1971411542682602)*(x-0.1971411542682602)+2.8375809701423322*(x-0.1971411542682602)*(x-0.1971411542682602)+0.8103975807071926*(x-0.1971411542682602)+1.1059083965934666
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3705462343679477,0.7184305963699239,-1.3082924464747812*(x-0.3705462343679477)*(x-0.3705462343679477)*(x-0.3705462343679477)-0.056112327349924*(x-0.3705462343679477)*(x-0.3705462343679477)+0.5675586661238775*(x-0.3705462343679477)+1.2608403319561072
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.7184305963699239,1.1,1.3964122230678202
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8785822817831761
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.01,0.8154350530382706
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.01,0.03,-2070.389014537607*(x-0.01)*(x-0.01)*(x-0.01)-78.7868566854929*(x-0.01)*(x-0.01)+11.785580790177754*(x-0.01)+0.8154350530382706
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.03,0.05,1214.401309564171*(x-0.030000000000000016)*(x-0.030000000000000016)*(x-0.030000000000000016)-103.07488287677624*(x-0.030000000000000016)*(x-0.030000000000000016)+6.149639705312901*(x-0.030000000000000016)+1.0030688140513278
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.05,0.0770912190616621,-2767.054935106467*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)+48.14442587090431*(x-0.05000000000000004)*(x-0.05000000000000004)+3.483925961718856*(x-0.05000000000000004)+1.0945468654833888
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0770912190616621,0.1401096631639467,6.582862443820515*(x-0.07709121906166214)*(x-0.07709121906166214)*(x-0.07709121906166214)-0.6222626234233973*(x-0.07709121906166214)*(x-0.07709121906166214)+0.0*(x-0.07709121906166214)+1.169247679195977
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1401096631639467,0.3536540577478609,-4.063964194662109*(x-0.1401096631639467)*(x-0.1401096631639467)*(x-0.1401096631639467)+4.883847419346586*(x-0.1401096631639467)*(x-0.1401096631639467)+0.0*(x-0.1401096631639467)+1.1684239436374564
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.3536540577478609,1.1,1.3515588822663709
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.8681247319703707
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0224409675284542,0.8899657790021186
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0224409675284542,0.05,-996.5683354314677*(x-0.02244096752845423)*(x-0.02244096752845423)*(x-0.02244096752845423)-41.100488691483456*(x-0.02244096752845423)*(x-0.02244096752845423)+8.444085473543808*(x-0.02244096752845423)+0.8899657790021186
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.05,0.0774124965903613,-2212.7227141737776*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)+19.702578817599846*(x-0.05000000000000004)*(x-0.05000000000000004)+3.908024306857624*(x-0.05000000000000004)+1.0706015083348575
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0774124965903613,0.1188648861540787,324.3732701368554*(x-0.07741249659036137)*(x-0.07741249659036137)*(x-0.07741249659036137)-20.169070736654792*(x-0.07741249659036137)*(x-0.07741249659036137)+0.0*(x-0.07741249659036137)+1.1469557782377295
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1188648861540787,0.1935346214971198,-319.9629571347137*(x-0.11886488615407874)*(x-0.11886488615407874)*(x-0.11886488615407874)+40.47051810464917*(x-0.11886488615407874)*(x-0.11886488615407874)+0.0*(x-0.11886488615407874)+1.1354036027846723
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1935346214971198,0.4402381742583807,-2.55776689985181*(x-0.19353462149711984)*(x-0.19353462149711984)*(x-0.19353462149711984)-0.45581304561645203*(x-0.19353462149711984)*(x-0.19353462149711984)+0.6919187561838964*(x-0.19353462149711984)+1.2278407933801254
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.4402381742583807,1.1,1.3323926747469252
