OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3603511462140438,0.4917456277721657,-5.134823671626074*(x-0.36035114621404385)*(x-0.36035114621404385)*(x-0.36035114621404385)+1.4597432775480945*(x-0.36035114621404385)*(x-0.36035114621404385)-0.30602224982252213*(x-0.36035114621404385)+1.1205600500106812
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.4917456277721657,0.653763373827948,-2.2694826698120645*(x-0.4917456277721657)*(x-0.4917456277721657)*(x-0.4917456277721657)+0.45045446898112607*(x-0.4917456277721657)*(x-0.4917456277721657)-0.18836846805234578*(x-0.4917456277721657)+1.0939040184020996
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.653763373827948,0.793292839393164,18.97308107268393*(x-0.653763373827948)*(x-0.653763373827948)*(x-0.653763373827948)-3.178559398691741*(x-0.653763373827948)*(x-0.653763373827948)-0.22112529090977592*(x-0.653763373827948)+1.0655573606491089
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.793292839393164,0.8605283349108839,-293.40619574841645*(x-0.793292839393164)*(x-0.793292839393164)*(x-0.793292839393164)+29.590966438670854*(x-0.793292839393164)*(x-0.793292839393164)+0.0*(x-0.793292839393164)+1.0243611335754395
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8605283349108839,0.9009442996030924,2136.158200601099*(x-0.8605283349108839)*(x-0.8605283349108839)*(x-0.8605283349108839)-129.9580304305714*(x-0.8605283349108839)*(x-0.8605283349108839)+0.0*(x-0.8605283349108839)+1.068950891494751
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9009442996030924,0.9413761260923156,0.23638396098484782*(x-0.9009442996030924)*(x-0.9009442996030924)*(x-0.9009442996030924)+0.44117388779661065*(x-0.9009442996030924)*(x-0.9009442996030924)-0.03683420586257084*(x-0.9009442996030924)+0.9976946711540222
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9413761260923156,0.97,-1036.5418031165677*(x-0.9413761260923156)*(x-0.9413761260923156)*(x-0.9413761260923156)+44.504762808678514*(x-0.9413761260923156)*(x-0.9413761260923156)+0.0*(x-0.9413761260923156)+0.9969422221183777
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.97,0.99,2880.2557171335*(x-0.9699999999999999)*(x-0.9699999999999999)*(x-0.9699999999999999)-170.29484784791794*(x-0.9699999999999999)*(x-0.9699999999999999)+0.0*(x-0.9699999999999999)+1.0090968608856201
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.99,1.1,0.9640209674835205
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.0797710418701172
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.1365432882666976,1.310347318649292
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.1365432882666976,0.400853009899868,-0.006642786428267916*(x-0.13654328826669768)*(x-0.13654328826669768)*(x-0.13654328826669768)+0.12892703843169873*(x-0.13654328826669768)*(x-0.13654328826669768)-0.6273436886488489*(x-0.13654328826669768)+1.310347318649292
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.400853009899868,0.6154917819901837,6.128613642447622*(x-0.400853009899868)*(x-0.400853009899868)*(x-0.400853009899868)-1.186104758209315*(x-0.400853009899868)*(x-0.400853009899868)-0.560582537156321*(x-0.400853009899868)+1.1534184217453003
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.6154917819901837,0.7613957871870161,-4.228334515407203*(x-0.6154917819901837)*(x-0.6154917819901837)*(x-0.6154917819901837)+1.1341340727569134*(x-0.6154917819901837)*(x-0.6154917819901837)-0.22271861486838598*(x-0.6154917819901837)+1.039054036140442
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7613957871870161,0.8205619866220957,53.65205989533227*(x-0.7613957871870161)*(x-0.7613957871870161)*(x-0.7613957871870161)-3.3941863385449675*(x-0.7613957871870161)*(x-0.7613957871870161)-0.1618072932908918*(x-0.7613957871870161)+1.0175687074661255
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8205619866220957,0.8606735605207536,-2067.5685144176214*(x-0.8205619866220957)*(x-0.8205619866220957)*(x-0.8205619866220957)+124.40014088490123*(x-0.8205619866220957)*(x-0.8205619866220957)+0.0*(x-0.8205619866220957)+1.007225751876831
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8606735605207536,0.9007991922733184,249.17667022498406*(x-0.8606735605207536)*(x-0.8606735605207536)*(x-0.8606735605207536)-28.695244970174286*(x-0.8606735605207536)*(x-0.8606735605207536)+0.0*(x-0.8606735605207536)+1.0739431381225586
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9007991922733184,0.9415301563512296,1826.3406753786178*(x-0.9007991922733183)*(x-0.9007991922733183)*(x-0.9007991922733183)-98.08880791178544*(x-0.9007991922733183)*(x-0.9007991922733183)-1.0992567694206434*(x-0.9007991922733183)+1.043839931488037
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9415301563512296,0.97,-3095.625399195623*(x-0.9415301563512297)*(x-0.9415301563512297)*(x-0.9415301563512297)+132.1979566653921*(x-0.9415301563512297)*(x-0.9415301563512297)+0.0*(x-0.9415301563512297)+0.9597472548484802
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.97,0.99,767.2650022074254*(x-0.97)*(x-0.97)*(x-0.97)-85.53662380132002*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.9954641461372375
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.99,1.1,0.9673876166343689
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.6173503398895264
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.1406683528099923,1.4762623310089111
