OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.868093053206975,0.99,18.229406796822715*(x-0.868093053206975)*(x-0.868093053206975)*(x-0.868093053206975)-5.945503381751384*(x-0.868093053206975)*(x-0.868093053206975)-0.43708226343065476*(x-0.868093053206975)+0.9296765378470008
shape,iterativefit,central,5,0.0,2.5,20.0,30.0,0.99,1.1,0.8210613885795851
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,-15.0,0.0,0.9677823153644084
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0,0.1277116883703182,1.2144524885822925
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.1277116883703182,0.3100000000000003,0.3703796907943316*(x-0.12771168837031824)*(x-0.12771168837031824)*(x-0.12771168837031824)-0.28743593423242547*(x-0.12771168837031824)*(x-0.12771168837031824)-1.0626195454168486*(x-0.12771168837031824)+1.2144524885822925
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3100000000000003,0.3299999999999998,2909.7535305747924*(x-0.3100000000000003)*(x-0.3100000000000003)*(x-0.3100000000000003)-59.03035852334341*(x-0.3100000000000003)*(x-0.3100000000000003)-1.1304898957559162*(x-0.3100000000000003)+1.0134416362635938
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3299999999999998,0.3600594359027252,-2767.7722630526273*(x-0.32999999999999985)*(x-0.32999999999999985)*(x-0.32999999999999985)+148.3144366029583*(x-0.32999999999999985)*(x-0.32999999999999985)+0.0*(x-0.32999999999999985)+0.9904977231837364
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3600594359027252,0.4001398179769742,-468.2741520465798*(x-0.36005943590272527)*(x-0.36005943590272527)*(x-0.36005943590272527)+10.514964130276315*(x-0.36005943590272527)*(x-0.36005943590272527)+1.4138712505328994*(x-0.36005943590272527)+1.0493352569363628
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.4001398179769742,0.4401852773518196,2894.346201485124*(x-0.4001398179769742)*(x-0.4001398179769742)*(x-0.4001398179769742)-173.8581348424663*(x-0.4001398179769742)*(x-0.4001398179769742)+0.0*(x-0.4001398179769742)+1.0927447994593802
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.4401852773518196,0.4800517638089268,-493.32988658838644*(x-0.44018527735181967)*(x-0.44018527735181967)*(x-0.44018527735181967)+30.28677895994013*(x-0.44018527735181967)*(x-0.44018527735181967)+0.0*(x-0.44018527735181967)+0.9998095815910328
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.4800517638089268,0.5919219762955915,0.39685172745800196*(x-0.4800517638089268)*(x-0.4800517638089268)*(x-0.4800517638089268)-0.3466191402606853*(x-0.4800517638089268)*(x-0.4800517638089268)+0.06265298178349435*(x-0.4800517638089268)+1.0166874632112997
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.5919219762955915,0.8751171737261828,1.2390796141869704*(x-0.5919219762955915)*(x-0.5919219762955915)*(x-0.5919219762955915)-1.122806908508282*(x-0.5919219762955915)*(x-0.5919219762955915)+0.0*(x-0.5919219762955915)+1.0199141583737177
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.8751171737261828,0.99,10.081793560463192*(x-0.8751171737261828)*(x-0.8751171737261828)*(x-0.8751171737261828)-3.2073071385132725*(x-0.8751171737261828)*(x-0.8751171737261828)-0.3378262779300725*(x-0.8751171737261828)+0.9580077069004672
shape,iterativefit,central,5,0.0,2.5,30.0,50.0,0.99,1.1,0.8921533517462839
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,-15.0,0.0,0.8894888642724325
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0,0.1278940372972865,1.2189097427736781
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.1278940372972865,0.3399267647802543,0.319149386757338*(x-0.12789403729728654)*(x-0.12789403729728654)*(x-0.12789403729728654)-0.34903354300191086*(x-0.12789403729728654)*(x-0.12789403729728654)-0.5130259177541149*(x-0.12789403729728654)+1.2189097427736781
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3399267647802543,0.4300018475068649,66.891842312346*(x-0.33992676478025435)*(x-0.33992676478025435)*(x-0.33992676478025435)-6.46594409064527*(x-0.33992676478025435)*(x-0.33992676478025435)-0.6179941488406323*(x-0.33992676478025435)+1.0974819556247077
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.4300018475068649,0.54119519700176,-9.821642624303642*(x-0.4300018475068649)*(x-0.4300018475068649)*(x-0.4300018475068649)+1.718860363108488*(x-0.4300018475068649)*(x-0.4300018475068649)-0.15465003926949472*(x-0.4300018475068649)+1.038240811172269
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.54119519700176,0.7061139334645021,27.77299127386789*(x-0.54119519700176)*(x-0.54119519700176)*(x-0.54119519700176)-6.455978625094444*(x-0.54119519700176)*(x-0.54119519700176)-0.13670157535374505*(x-0.54119519700176)+1.0287939793952732
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.7061139334645021,0.8425118485488344,-30.1686341831455*(x-0.7061139334645021)*(x-0.7061139334645021)*(x-0.7061139334645021)+6.172408205284446*(x-0.7061139334645021)*(x-0.7061139334645021)+0.0*(x-0.7061139334645021)+0.9552339016973028
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8425118485488344,0.9008413667868296,489.7567300841629*(x-0.8425118485488344)*(x-0.8425118485488344)*(x-0.8425118485488344)-42.85091117943765*(x-0.8425118485488344)*(x-0.8425118485488344)+0.0*(x-0.8425118485488344)+0.9935118674106704
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9008413667868296,0.9413057753692894,-49.668013389286884*(x-0.9008413667868297)*(x-0.9008413667868297)*(x-0.9008413667868297)+6.9766528445604505*(x-0.9008413667868297)*(x-0.9008413667868297)+0.0*(x-0.9008413667868297)+0.9449141819974679
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9413057753692894,0.97,-1272.7919219414407*(x-0.9413057753692894)*(x-0.9413057753692894)*(x-0.9413057753692894)+49.19551794321409*(x-0.9413057753692894)*(x-0.9413057753692894)+0.32063776131020827*(x-0.9413057753692894)+0.9530467713376217
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.97,0.99,4487.889926809984*(x-0.97)*(x-0.97)*(x-0.97)-265.9252117040268*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.9726822557018652
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.99,1.1,0.9022152904347343
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.0144797817652353
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.1310489135372985,1.236102317268921
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.1310489135372985,0.3603511455141996,1.8428619844028542*(x-0.13104891353729853)*(x-0.13104891353729853)*(x-0.13104891353729853)+1.1088472921090813*(x-0.13104891353729853)*(x-0.13104891353729853)-1.1174575143828267*(x-0.13104891353729853)+1.236102317268921
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3603511455141996,0.4917456277721657,-4.434542992542553*(x-0.36035114551419967)*(x-0.36035114551419967)*(x-0.36035114551419967)+1.376644703537954*(x-0.36035114551419967)*(x-0.36035114551419967)-0.31824483612057813*(x-0.36035114551419967)+1.0603881158195783
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.4917456277721657,0.653763373827948,-2.5338823834015414*(x-0.4917456277721657)*(x-0.4917456277721657)*(x-0.4917456277721657)+0.550875917019816*(x-0.4917456277721657)*(x-0.4917456277721657)-0.18615843506418067*(x-0.4917456277721657)+1.032280007175086
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.653763373827948,0.7932928389572453,17.923557094743423*(x-0.653763373827948)*(x-0.653763373827948)*(x-0.653763373827948)-3.0088138171417618*(x-0.653763373827948)*(x-0.653763373827948)-0.2071964237625693*(x-0.653763373827948)+1.005802979654286
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.7932928389572453,0.8605283349108839,-276.6427825405395*(x-0.7932928389572453)*(x-0.7932928389572453)*(x-0.7932928389572453)+27.900322029161625*(x-0.7932928389572453)*(x-0.7932928389572453)+0.0*(x-0.7932928389572453)+0.9670039733758026
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8605283349108839,0.9009442996030924,2015.715477125175*(x-0.8605283349108839)*(x-0.8605283349108839)*(x-0.8605283349108839)-122.62162737207962*(x-0.8605283349108839)*(x-0.8605283349108839)+0.0*(x-0.8605283349108839)+1.0090461494521161
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9009442996030924,0.9413761260923156,0.21379119155718784*(x-0.9009442996030924)*(x-0.9009442996030924)*(x-0.9009442996030924)+0.4078679279918783*(x-0.9009442996030924)*(x-0.9009442996030924)-0.034030164877141035*(x-0.9009442996030924)+0.9418222548044951
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9413761260923156,0.97,-985.57758605444*(x-0.9413761260923156)*(x-0.9413761260923156)*(x-0.9413761260923156)+42.316572824193216*(x-0.9413761260923156)*(x-0.9413761260923156)+0.0*(x-0.9413761260923156)+0.9411272386552308
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.97,0.99,2725.6279046032837*(x-0.9699999999999999)*(x-0.9699999999999999)*(x-0.9699999999999999)-161.21951568789498*(x-0.9699999999999999)*(x-0.9699999999999999)+0.0*(x-0.9699999999999999)+0.9526842636585295
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.99,1.1,0.9100014806201974
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.0206459023482466
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.1365432882666976,1.2425023693209738
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.1365432882666976,0.400853009899868,-0.00038373977591760607*(x-0.13654328826669768)*(x-0.13654328826669768)*(x-0.13654328826669768)+0.1556853932224924*(x-0.13654328826669768)*(x-0.13654328826669768)-0.6210004601960923*(x-0.13654328826669768)+1.2425023693209738
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.400853009899868,0.6154917819901837,5.720027617775089*(x-0.400853009899868)*(x-0.400853009899868)*(x-0.400853009899868)-1.0720308392958533*(x-0.400853009899868)*(x-0.400853009899868)-0.5387825580611937*(x-0.400853009899868)+1.0892349487624624
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.6154917819901837,0.7613957871870161,-4.006617996032992*(x-0.6154917819901837)*(x-0.6154917819901837)*(x-0.6154917819901837)+1.0716379023634222*(x-0.6154917819901837)*(x-0.6154917819901837)-0.20841969637072402*(x-0.6154917819901837)+0.9807647987278281
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7613957871870161,0.8205619866220957,50.62813485663817*(x-0.7613957871870161)*(x-0.7613957871870161)*(x-0.7613957871870161)-3.212196567505474*(x-0.7613957871870161)*(x-0.7613957871870161)-0.15158556828574674*(x-0.7613957871870161)+0.9607239741967307
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8205619866220957,0.8606735605207536,-1942.1504795049107*(x-0.8205619866220957)*(x-0.8205619866220957)*(x-0.8205619866220957)+116.85406872146277*(x-0.8205619866220957)*(x-0.8205619866220957)+0.0*(x-0.8205619866220957)+0.9509965658603923
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8606735605207536,0.9007991926634196,230.5907801594981*(x-0.8606735605207536)*(x-0.8606735605207536)*(x-0.8606735605207536)-26.694987923826055*(x-0.8606735605207536)*(x-0.8606735605207536)+0.0*(x-0.8606735605207536)+1.01366689711418
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9007991926634196,0.9415301557271132,1727.8297789544606*(x-0.9007991926634195)*(x-0.9007991926634195)*(x-0.9007991926634195)-92.9386383662987*(x-0.9007991926634195)*(x-0.9007991926634195)-1.028507160349451*(x-0.9007991926634195)+0.9855834964903399
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9415301557271132,0.97,-2914.556710270413*(x-0.9415301557271133)*(x-0.9415301557271133)*(x-0.9415301557271133)+124.46546349884335*(x-0.9415301557271133)*(x-0.9415301557271133)+0.0*(x-0.9415301557271133)+0.9062600196850367
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.97,0.99,727.349600471274*(x-0.97)*(x-0.97)*(x-0.97)-80.80170021848103*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.9398877680711528
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.99,1.1,0.9133858847875306
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.5811177164661097
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.1406683528099923,1.3986921392127736
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1406683528099923,0.3584629699083347,8.145439493533916*(x-0.14066835280999235)*(x-0.14066835280999235)*(x-0.14066835280999235)+2.3976184028774137*(x-0.14066835280999235)*(x-0.14066835280999235)-2.7738054264984666*(x-0.14066835280999235)+1.3986921392127736
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3584629699083347,0.5026747793103584,6.7245652918261545*(x-0.35846296990833476)*(x-0.35846296990833476)*(x-0.35846296990833476)+0.5226719989598771*(x-0.35846296990833476)*(x-0.35846296990833476)-0.5703042299149648*(x-0.35846296990833476)+0.9924524211422716
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.5026747793103584,0.6749097983708966,-3.5488049517057414*(x-0.5026747793103584)*(x-0.5026747793103584)*(x-0.5026747793103584)+0.9168427327487559*(x-0.5026747793103584)*(x-0.5026747793103584)+0.0*(x-0.5026747793103584)+0.9412460290685372
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6749097983708966,0.8020310920296709,1.3857919260151037*(x-0.6749097983708966)*(x-0.6749097983708966)*(x-0.6749097983708966)-0.2642454935653867*(x-0.6749097983708966)*(x-0.6749097983708966)+0.0*(x-0.6749097983708966)+0.9503120456100658
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8020310920296709,0.8603509148501006,-704.7592746725772*(x-0.8020310920296709)*(x-0.8020310920296709)*(x-0.8020310920296709)+61.652154044938875*(x-0.8020310920296709)*(x-0.8020310920296709)+0.0*(x-0.8020310920296709)+0.9488886587819894
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8603509148501006,0.9010326076172708,1327.4495446431058*(x-0.8603509148501006)*(x-0.8603509148501006)*(x-0.8603509148501006)-95.95990305868551*(x-0.8603509148501006)*(x-0.8603509148501006)+0.0*(x-0.8603509148501006)+1.0187857965255027
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9010326076172708,0.9414941632477412,412.14806244237445*(x-0.9010326076172707)*(x-0.9010326076172707)*(x-0.9010326076172707)-9.977298419978116*(x-0.9010326076172707)*(x-0.9010326076172707)-1.2168350958702228*(x-0.9010326076172707)+0.9493469421221059
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9414941632477412,0.97,-2425.22691742173*(x-0.9414941632477413)*(x-0.9414941632477413)*(x-0.9414941632477413)+103.69968389281155*(x-0.9414941632477413)*(x-0.9414941632477413)+0.0*(x-0.9414941632477413)+0.9110788450947392
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.97,0.99,4189.962074278491*(x-0.9700000000000001)*(x-0.9700000000000001)*(x-0.9700000000000001)-260.95948851807964*(x-0.9700000000000001)*(x-0.9700000000000001)+0.0*(x-0.9700000000000001)+0.9391670358042402
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.99,1.1,0.8683029369912367
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.8537693832077196
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0243795783572814,0.9036247380713971
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0243795783572814,0.05,-2266.4641461908423*(x-0.024379578357281457)*(x-0.024379578357281457)*(x-0.024379578357281457)-39.69860461094332*(x-0.024379578357281457)*(x-0.024379578357281457)+9.860359142608814*(x-0.024379578357281457)+0.9036247380713971
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.05,0.0775055306319181,-982.4355025485875*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)-16.655906051022622*(x-0.05000000000000004)*(x-0.05000000000000004)+3.3630071370337826*(x-0.05000000000000004)+1.0920768633847628
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0775055306319181,0.1185418211708727,34.15738464372444*(x-0.07750553063191813)*(x-0.07750553063191813)*(x-0.07750553063191813)-4.079497034353638*(x-0.07750553063191813)*(x-0.07750553063191813)+0.21695090658788635*(x-0.07750553063191813)+1.1515331452246278
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1185418211708727,0.1977082970512444,5.199300440052223*(x-0.11854182117087278)*(x-0.11854182117087278)*(x-0.11854182117087278)-0.6719892340533495*(x-0.11854182117087278)*(x-0.11854182117087278)+0.05469682030817414*(x-0.11854182117087278)+1.1559266438003442
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1977082970512444,0.4468020772419745,-0.031004274338217674*(x-0.19770829705124443)*(x-0.19770829705124443)*(x-0.19770829705124443)+0.19097728161316235*(x-0.19770829705124443)*(x-0.19770829705124443)+0.046055990299780525*(x-0.19770829705124443)+1.1586249173214291
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.4468020772419745,1.1,1.1814676885548239
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.7798970758214961
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.0250642584841059,0.9763659768854244
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0250642584841059,0.0575952251540728,-2242.340306686927*(x-0.025064258484105997)*(x-0.025064258484105997)*(x-0.025064258484105997)+2.2510796621507936*(x-0.025064258484105997)*(x-0.025064258484105997)+6.972503076050874*(x-0.025064258484105997)+0.9763659768854244
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0575952251540728,0.1088135974208918,829.2075053425564*(x-0.05759522515407287)*(x-0.05759522515407287)*(x-0.05759522515407287)-66.83428862130276*(x-0.05759522515407287)*(x-0.05759522515407287)+0.0*(x-0.05759522515407287)+1.1283748990344087
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1088135974208918,0.1663042040768484,-58.98648535526743*(x-0.10881359742089183)*(x-0.10881359742089183)*(x-0.10881359742089183)+5.820188427644551*(x-0.10881359742089183)*(x-0.10881359742089183)-0.3204529272036756*(x-0.10881359742089183)+1.0644612609896633
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1663042040768484,0.2798936268507897,40.83008080475865*(x-0.16630420407684846)*(x-0.16630420407684846)*(x-0.16630420407684846)-5.917433323080645*(x-0.16630420407684846)*(x-0.16630420407684846)-0.2361216595996657*(x-0.16630420407684846)+1.0540665501561635
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.2798936268507897,0.5698421486769066,1.4740722254028193*(x-0.2798936268507897)*(x-0.2798936268507897)*(x-0.2798936268507897)+1.4124924020236198*(x-0.2798936268507897)*(x-0.2798936268507897)+0.0*(x-0.2798936268507897)+1.0107359279625134
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.5698421486769066,1.1,1.1654163751858941
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.7330339250144546
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0361154257518384,1.036556557979884
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0361154257518384,0.0871594372759543,-80.78411359791083*(x-0.03611542575183845)*(x-0.03611542575183845)*(x-0.03611542575183845)-21.559208940306775*(x-0.03611542575183845)*(x-0.03611542575183845)+2.8323838892250377*(x-0.03611542575183845)+1.036556557979884
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0871594372759543,0.1447689891864377,591.5529075399032*(x-0.0871594372759543)*(x-0.0871594372759543)*(x-0.0871594372759543)-56.10825155980186*(x-0.0871594372759543)*(x-0.0871594372759543)+0.0*(x-0.0871594372759543)+1.1142166061394525
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1447689891864377,0.2117570606019037,34.55437269828082*(x-0.14476898918643774)*(x-0.14476898918643774)*(x-0.14476898918643774)+0.8189497111903881*(x-0.14476898918643774)*(x-0.14476898918643774)-0.5748977770840726*(x-0.14476898918643774)+1.0411049189563768
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2117570606019037,0.3646778330840132,-16.728128164540937*(x-0.21175706060190377)*(x-0.21175706060190377)*(x-0.21175706060190377)+4.371104687930564*(x-0.21175706060190377)*(x-0.21175706060190377)+0.0*(x-0.21175706060190377)+1.0166557088364458
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3646778330840132,0.6957906231330707,-0.4628176293509121*(x-0.36467783308401325)*(x-0.36467783308401325)*(x-0.36467783308401325)-0.016748846137621322*(x-0.36467783308401325)*(x-0.36467783308401325)+0.16331549050985636*(x-0.36467783308401325)+1.05905290105016
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.6957906231330707,1.1,1.094491375820439
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.8750913088077494
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.01,0.8063648304129284
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.01,0.03,-1429.3661180737395*(x-0.01)*(x-0.01)*(x-0.01)-77.87893866719669*(x-0.01)*(x-0.01)+12.188784361419676*(x-0.01)+0.8063648304129284
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.03,0.05,-2185.8651123386535*(x-0.03000000000000002)*(x-0.03000000000000002)*(x-0.03000000000000002)-34.161636420423626*(x-0.03000000000000002)*(x-0.03000000000000002)+7.358387473043315*(x-0.03000000000000002)+1.0075540132298535
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.05,0.0772843071274725,-1654.2085788080838*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)+5.9642442725036355*(x-0.05000000000000004)*(x-0.05000000000000004)+3.36888388141998*(x-0.05000000000000004)+1.123570187223841
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0772843071274725,0.1402092076641003,36.73493539364318*(x-0.07728430712747253)*(x-0.07728430712747253)*(x-0.07728430712747253)-5.822216031027819*(x-0.07728430712747253)*(x-0.07728430712747253)+0.0*(x-0.07728430712747253)+1.1863286231335495
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1402092076641003,0.3580989960507706,0.1409361559610087*(x-0.1402092076641003)*(x-0.1402092076641003)*(x-0.1402092076641003)-1.366883181825516*(x-0.1402092076641003)*(x-0.1402092076641003)-0.29636404857839355*(x-0.1402092076641003)+1.1724279585883097
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.3580989960507706,1.1,1.0444170855026074
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.7949636494647129
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0222366910542344,0.9399990475400171
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0222366910542344,0.05,-2487.5712852925476*(x-0.022236691054234443)*(x-0.022236691054234443)*(x-0.022236691054234443)-21.33789656767003*(x-0.022236691054234443)*(x-0.022236691054234443)+8.22857636155293*(x-0.022236691054234443)+0.9399990475400171
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.05,0.0774298665599687,-221.89240230047992*(x-0.05000000000000004)*(x-0.05000000000000004)*(x-0.05000000000000004)-14.411872792196549*(x-0.05000000000000004)*(x-0.05000000000000004)+1.2914854143378183*(x-0.05000000000000004)+1.0987702625596376
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0774298665599687,0.1192319107545437,2050.772397858087*(x-0.07742986655996878)*(x-0.07742986655996878)*(x-0.07742986655996878)-136.46391227027596*(x-0.07742986655996878)*(x-0.07742986655996878)+0.0*(x-0.07742986655996878)+1.1187726248776333
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1192319107545437,0.2090600562526552,5.181049337918154*(x-0.11923191075454374)*(x-0.11923191075454374)*(x-0.11923191075454374)+2.9661956953717543*(x-0.11923191075454374)*(x-0.11923191075454374)-0.6583148661689843*(x-0.11923191075454374)+1.0301134799677412
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.2090600562526552,0.5032439718748358,1.2565117418494463*(x-0.20906005625265522)*(x-0.20906005625265522)*(x-0.20906005625265522)+5.480336896659618e-17*(x-0.20906005625265522)*(x-0.20906005625265522)+0.0*(x-0.20906005625265522)+0.9986681832468675
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.5032439718748358,1.1,1.0306588523633282
