OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1364987035563521,0.4015202845017791,6.9529049552148985*(x-0.1364987035563521)*(x-0.1364987035563521)*(x-0.1364987035563521)+1.3384834035737008*(x-0.1364987035563521)*(x-0.1364987035563521)-2.540601815933057*(x-0.1364987035563521)+1.4684516191482544
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4015202845017791,0.6030632126234264,1.4899886619914684*(x-0.4015202845017791)*(x-0.4015202845017791)*(x-0.4015202845017791)+0.45781309709533563*(x-0.4015202845017791)*(x-0.4015202845017791)-0.3661059994926291*(x-0.4015202845017791)+1.0185701847076416
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6030632126234264,0.7532481608813837,-56.466960596880305*(x-0.6030632126234264)*(x-0.6030632126234264)*(x-0.6030632126234264)+12.72073133328987*(x-0.6030632126234264)*(x-0.6030632126234264)+0.0*(x-0.6030632126234264)+0.9755781888961792
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7532481608813837,0.8206149236497439,878.1634941597624*(x-0.7532481608813837)*(x-0.7532481608813837)*(x-0.7532481608813837)-88.8375900769153*(x-0.7532481608813837)*(x-0.7532481608813837)+0.0*(x-0.7532481608813837)+1.0712190866470337
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8206149236497439,0.860653928749265,-8.234701710210707*(x-0.8206149236497439)*(x-0.8206149236497439)*(x-0.8206149236497439)+0.4816639735257614*(x-0.8206149236497439)*(x-0.8206149236497439)-0.0133443320762691*(x-0.8206149236497439)+0.9365294575691223
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.860653928749265,0.9008285535303132,948.6843612340181*(x-0.860653928749265)*(x-0.860653928749265)*(x-0.860653928749265)-56.9906218844489*(x-0.860653928749265)*(x-0.860653928749265)-0.014377332171880388*(x-0.860653928749265)+0.9362387657165527
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9008285535303132,0.9414552093497052,-2398.0926973319997*(x-0.9008285535303132)*(x-0.9008285535303132)*(x-0.9008285535303132)+146.13972995625707*(x-0.9008285535303132)*(x-0.9008285535303132)+0.0*(x-0.9008285535303132)+0.9051927328109741
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9414552093497052,0.97,10620.322594587524*(x-0.9414552093497053)*(x-0.9414552093497053)*(x-0.9414552093497053)-454.7323276516431*(x-0.9414552093497053)*(x-0.9414552093497053)+0.0*(x-0.9414552093497053)+0.985595166683197
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.97,0.99,-3912.532007702618*(x-0.97)*(x-0.97)*(x-0.97)+362.9052872659446*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.8620890974998474
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.99,1.1,0.9759509563446046
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.2837800979614258
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0424740324422599,1.1139470338821411
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0424740324422599,0.0858663036605253,351.44653940635095*(x-0.04247403244225995)*(x-0.04247403244225995)*(x-0.04247403244225995)-45.750190669923526*(x-0.04247403244225995)*(x-0.04247403244225995)+1.9852046818366769*(x-0.04247403244225995)+1.1139470338821411
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0858663036605253,0.1461984214498001,1546.4665370601006*(x-0.08586630366052535)*(x-0.08586630366052535)*(x-0.08586630366052535)-139.9524019066228*(x-0.08586630366052535)*(x-0.08586630366052535)+0.0*(x-0.08586630366052535)+1.142661213874817
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1461984214498001,0.2205422855618172,-574.0814445390101*(x-0.14619842144980014)*(x-0.14619842144980014)*(x-0.14619842144980014)+74.41795836551282*(x-0.14619842144980014)*(x-0.14619842144980014)+0.0*(x-0.14619842144980014)+0.97285395860672
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.2205422855618172,0.3802645482748394,27.57543862696796*(x-0.2205422855618172)*(x-0.2205422855618172)*(x-0.2205422855618172)-7.363013146253591*(x-0.2205422855618172)*(x-0.2205422855618172)+1.5461752882975273*(x-0.2205422855618172)+1.1482731103897095
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.3802645482748394,0.6947644267450139,-0.07477795140223167*(x-0.38026454827483946)*(x-0.38026454827483946)*(x-0.38026454827483946)+1.5391523313841298*(x-0.38026454827483946)*(x-0.38026454827483946)+1.304548737569547*(x-0.38026454827483946)+1.3197542428970337
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.6947644267450139,1.1,1.8799463510513306
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.2854761779308319
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.054456584624858,1.2247741222381592
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.054456584624858,0.1065106091025228,130.77646784947132*(x-0.05445658462485806)*(x-0.05445658462485806)*(x-0.05445658462485806)-25.462944536904402*(x-0.05445658462485806)*(x-0.05445658462485806)-0.6270640762086555*(x-0.05445658462485806)+1.2247741222381592
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1065106091025228,0.1729387137545673,1224.2198001592544*(x-0.10651060910252289)*(x-0.10651060910252289)*(x-0.10651060910252289)-105.31251375793745*(x-0.10651060910252289)*(x-0.10651060910252289)-2.214897379664376*(x-0.10651060910252289)+1.1415835618972778
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1729387137545673,0.2620810328180871,-352.41698238546405*(x-0.17293871375456735)*(x-0.17293871375456735)*(x-0.17293871375456735)+52.117442289843396*(x-0.17293871375456735)*(x-0.17293871375456735)+0.0*(x-0.17293871375456735)+0.888592004776001
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.2620810328180871,0.4296466831000644,21.1680139110106*(x-0.2620810328180871)*(x-0.2620810328180871)*(x-0.2620810328180871)-5.610553427958237*(x-0.2620810328180871)*(x-0.2620810328180871)+0.890450052290875*(x-0.2620810328180871)+1.0530987977981567
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.4296466831000644,0.7411678998615342,-1.9435852848471995*(x-0.42964668310006443)*(x-0.42964668310006443)*(x-0.42964668310006443)+3.8200720646597346*(x-0.42964668310006443)*(x-0.42964668310006443)+0.7932601641804685*(x-0.42964668310006443)+1.1443675756454468
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.7411678998615342,1.1,1.703447699546814
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.2497532218694687
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0696090252458023,1.4296327829360962
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0696090252458023,0.1362586421145613,8.267481954557223*(x-0.06960902524580237)*(x-0.06960902524580237)*(x-0.06960902524580237)+3.5056736693079147*(x-0.06960902524580237)*(x-0.06960902524580237)-4.499151360034777*(x-0.06960902524580237)+1.4296327829360962
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1362586421145613,0.2139438772357541,557.5531793654208*(x-0.13625864211456135)*(x-0.13625864211456135)*(x-0.13625864211456135)-39.72970007707723*(x-0.13625864211456135)*(x-0.13625864211456135)-3.9216710298034587*(x-0.13625864211456135)+1.1477866172790527
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2139438772357541,0.3173594475173654,-133.81530288634426*(x-0.21394387723575417)*(x-0.21394387723575417)*(x-0.21394387723575417)+23.63863800622139*(x-0.21394387723575417)*(x-0.21394387723575417)+0.0*(x-0.21394387723575417)+0.8647598028182983
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3173594475173654,0.5232926595028912,3.497173900322752*(x-0.3173594475173654)*(x-0.3173594475173654)*(x-0.3173594475173654)-1.7030209950482553*(x-0.3173594475173654)*(x-0.3173594475173654)+0.5958307142556598*(x-0.3173594475173654)+0.969569206237793
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.5232926595028912,0.8267840685034537,-0.14861194746728676*(x-0.5232926595028912)*(x-0.5232926595028912)*(x-0.5232926595028912)-0.10597843640677944*(x-0.5232926595028912)*(x-0.5232926595028912)+0.33934311712256454*(x-0.5232926595028912)+1.050589919090271
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.8267840685034537,1.1,1.1396620273590086
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.4202280342578888
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.0383235345550196,0.9918131232261658
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0383235345550196,0.0778001569214897,-292.59224172298894*(x-0.038323534555019634)*(x-0.038323534555019634)*(x-0.038323534555019634)-18.87076687232195*(x-0.038323534555019634)*(x-0.038323534555019634)+2.857838783265059*(x-0.038323534555019634)+0.9918131232261658
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0778001569214897,0.1256412328825657,873.3184139210127*(x-0.07780015692148971)*(x-0.07780015692148971)*(x-0.07780015692148971)-62.6707388679024*(x-0.07780015692148971)*(x-0.07780015692148971)+0.0*(x-0.07780015692148971)+1.0572222471237183
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1256412328825657,0.1860652552008828,-289.05902095849575*(x-0.12564123288256573)*(x-0.12564123288256573)*(x-0.12564123288256573)+34.646612808433*(x-0.12564123288256573)*(x-0.12564123288256573)+0.0*(x-0.12564123288256573)+1.0094093084335327
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1860652552008828,0.2957840092578292,14.31814961743572*(x-0.18606525520088285)*(x-0.18606525520088285)*(x-0.18606525520088285)-1.7549976981796604*(x-0.18606525520088285)*(x-0.18606525520088285)+1.0208577793626907*(x-0.18606525520088285)+1.072136402130127
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.2957840092578292,0.5774031850981252,0.3347514877048872*(x-0.2957840092578292)*(x-0.2957840092578292)*(x-0.2957840092578292)+0.9564239520309229*(x-0.2957840092578292)*(x-0.2957840092578292)+1.1528399183227631*(x-0.2957840092578292)+1.181928277015686
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.5774031850981252,1.1,1.589920163154602
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.40816420316696167
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0400295471223532,1.0508127212524414
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0400295471223532,0.0851339609215799,173.30538452125728*(x-0.040029547122353216)*(x-0.040029547122353216)*(x-0.040029547122353216)-23.45051333124269*(x-0.040029547122353216)*(x-0.040029547122353216)+1.0577216570966539*(x-0.040029547122353216)+1.0508127212524414
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0851339609215799,0.1462885350531806,1241.1405328356807*(x-0.08513396092157997)*(x-0.08513396092157997)*(x-0.08513396092157997)-113.8521310845509*(x-0.08513396092157997)*(x-0.08513396092157997)+0.0*(x-0.08513396092157997)+1.0667153596878052
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1462885350531806,0.2128866829375304,-375.17371470603854*(x-0.1462885350531806)*(x-0.1462885350531806)*(x-0.1462885350531806)+46.400774256079245*(x-0.1462885350531806)*(x-0.1462885350531806)+0.0*(x-0.1462885350531806)+0.9247841835021973
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.2128866829375304,0.3498974690436144,-32.817056704151156*(x-0.21288668293753046)*(x-0.21288668293753046)*(x-0.21288668293753046)+2.9897443517476274*(x-0.21288668293753046)*(x-0.21288668293753046)+1.1883723499413055*(x-0.21288668293753046)+1.0197659730911255
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.3498974690436144,0.6548412692015204,0.0663729394163656*(x-0.34989746904361446)*(x-0.34989746904361446)*(x-0.34989746904361446)-0.2918931536758337*(x-0.34989746904361446)*(x-0.34989746904361446)+0.15950581251959275*(x-0.34989746904361446)+1.1543049812316895
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.6548412692015204,1.1,1.1776840686798096
