OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.2190255948477299,0.3098604000368049,-13.190398983890002*(x-0.2190255948477299)*(x-0.2190255948477299)*(x-0.2190255948477299)+2.6907048098480075*(x-0.2190255948477299)*(x-0.2190255948477299)+0.0*(x-0.2190255948477299)+1.046325445175171
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3098604000368049,0.409751964719242,-24.584396914920905*(x-0.30986040003680493)*(x-0.30986040003680493)*(x-0.30986040003680493)+2.8711855083118465*(x-0.30986040003680493)*(x-0.30986040003680493)+0.1623188586841743*(x-0.30986040003680493)+1.058640480041504
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.409751964719242,0.5107934893538144,66.79759196447769*(x-0.409751964719242)*(x-0.409751964719242)*(x-0.409751964719242)-10.123995801013331*(x-0.409751964719242)*(x-0.409751964719242)+0.0*(x-0.409751964719242)+1.0789998769760132
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.5107934893538144,0.6103637376074501,-87.65014812097179*(x-0.5107934893538144)*(x-0.5107934893538144)*(x-0.5107934893538144)+13.091020511809653*(x-0.5107934893538144)*(x-0.5107934893538144)+0.0*(x-0.5107934893538144)+1.0445466041564941
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.6103637376074501,0.7114493288509224,68.32211236963194*(x-0.6103637376074501)*(x-0.6103637376074501)*(x-0.6103637376074501)-13.295757480193895*(x-0.6103637376074501)*(x-0.6103637376074501)+0.0*(x-0.6103637376074501)+1.0878090858459473
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.7114493288509224,0.8014689156156122,62.67154784174909*(x-0.7114493288509224)*(x-0.7114493288509224)*(x-0.7114493288509224)-5.165372513942111*(x-0.7114493288509224)*(x-0.7114493288509224)-0.593612154047757*(x-0.7114493288509224)+1.0225205421447754
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8014689156156122,0.8836494298920339,-153.39522038255964*(x-0.8014689156156122)*(x-0.8014689156156122)*(x-0.8014689156156122)+18.909147147875693*(x-0.8014689156156122)*(x-0.8014689156156122)+0.0*(x-0.8014689156156122)+0.9729434847831726
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8836494298920339,0.9805960872422604,-2.9424047064896386*(x-0.8836494298920339)*(x-0.8836494298920339)*(x-0.8836494298920339)-5.3960254741196*(x-0.8836494298920339)*(x-0.8836494298920339)+0.0*(x-0.8836494298920339)+1.0155119895935059
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9805960872422604,1.1,0.9621155858039856
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.1914852857589722
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.0616074414407577,1.1914852857589722
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0616074414407577,0.2191265259696673,8.31509970430854*(x-0.06160744144075772)*(x-0.06160744144075772)*(x-0.06160744144075772)-4.3410637793262135*(x-0.06160744144075772)*(x-0.06160744144075772)+0.0*(x-0.06160744144075772)+1.1914852857589722
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.2191265259696673,0.3098037689276272,255.37732307476548*(x-0.21912652596966736)*(x-0.21912652596966736)*(x-0.21912652596966736)-30.607256137448196*(x-0.21912652596966736)*(x-0.21912652596966736)-0.7486514877727233*(x-0.21912652596966736)+1.1162724494934082
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3098037689276272,0.409593223639373,-247.58743431650265*(x-0.3098037689276272)*(x-0.3098037689276272)*(x-0.3098037689276272)+37.05992259588598*(x-0.3098037689276272)*(x-0.3098037689276272)+0.0*(x-0.3098037689276272)+0.9871273636817932
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.409593223639373,0.5110041282571931,142.47566140198532*(x-0.409593223639373)*(x-0.409593223639373)*(x-0.409593223639373)-22.713775915921882*(x-0.409593223639373)*(x-0.409593223639373)+0.0*(x-0.409593223639373)+1.1101408004760742
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.5110041282571931,0.6102161832580981,-11.957067494849511*(x-0.5110041282571931)*(x-0.5110041282571931)*(x-0.5110041282571931)+2.0931482882829333*(x-0.5110041282571931)*(x-0.5110041282571931)-0.21111668430838107*(x-0.5110041282571931)+1.0251401662826538
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.6102161832580981,0.7116283637182326,23.14743940821262*(x-0.6102161832580981)*(x-0.6102161832580981)*(x-0.6102161832580981)-2.787178499330334*(x-0.6102161832580981)*(x-0.6102161832580981)-0.14886698692636566*(x-0.6102161832580981)+1.0131211280822754
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.7116283637182326,0.812718891542748,-11.578693384012185*(x-0.7116283637182326)*(x-0.7116283637182326)*(x-0.7116283637182326)+2.727031372003467*(x-0.7116283637182326)*(x-0.7116283637182326)+0.0*(x-0.7116283637182326)+0.9935016632080078
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.812718891542748,0.9046635124052224,-37.9244901903308*(x-0.812718891542748)*(x-0.812718891542748)*(x-0.812718891542748)+4.162526499056937*(x-0.812718891542748)*(x-0.812718891542748)+0.19637583775940629*(x-0.812718891542748)+1.0094083547592163
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9046635124052224,0.9842980545011304,60.75415896964501*(x-0.9046635124052224)*(x-0.9046635124052224)*(x-0.9046635124052224)-16.678011297335935*(x-0.9046635124052224)*(x-0.9046635124052224)+0.0*(x-0.9046635124052224)+1.0331752300262451
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9842980545011304,1.1,0.9580907225608826
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.288478970527649
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.0553225349908781,1.288478970527649
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0553225349908781,0.2084396792973684,2.1998606483069634*(x-0.05532253499087815)*(x-0.05532253499087815)*(x-0.05532253499087815)-2.4252461263890748*(x-0.05532253499087815)*(x-0.05532253499087815)+0.0*(x-0.05532253499087815)+1.288478970527649
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.2084396792973684,0.3095563552626142,350.0785020040433*(x-0.20843967929736842)*(x-0.20843967929736842)*(x-0.20843967929736842)-51.25217819624806*(x-0.20843967929736842)*(x-0.20843967929736842)-0.5879672482571049*(x-0.20843967929736842)+1.2395164966583252
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.3095563552626142,0.4095737173899739,1.1441819747647346*(x-0.30955635526261427)*(x-0.30955635526261427)*(x-0.30955635526261427)+0.9013957102403305*(x-0.30955635526261427)*(x-0.30955635526261427)-0.2146478218798731*(x-0.30955635526261427)+1.017968773841858
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.4095737173899739,0.511087050352391,-9.225914573350357*(x-0.40957371738997395)*(x-0.40957371738997395)*(x-0.40957371738997395)+3.225739911945309*(x-0.40957371738997395)*(x-0.40957371738997395)+0.0*(x-0.40957371738997395)+1.006662130355835
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.511087050352391,0.6105508423435662,-143.54032617512237*(x-0.511087050352391)*(x-0.511087050352391)*(x-0.511087050352391)+19.55716632477266*(x-0.511087050352391)*(x-0.511087050352391)+0.3696932669605018*(x-0.511087050352391)+1.0302520990371704
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.6105508423435662,0.7114549822243685,236.65171006682348*(x-0.6105508423435662)*(x-0.6105508423435662)*(x-0.6105508423435662)-35.84092164140893*(x-0.6105508423435662)*(x-0.6105508423435662)+0.0*(x-0.6105508423435662)+1.1192594766616821
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7114549822243685,0.8132210438616994,-0.4384268362248487*(x-0.7114549822243685)*(x-0.7114549822243685)*(x-0.7114549822243685)+0.06663481111114332*(x-0.7114549822243685)*(x-0.7114549822243685)-0.004483323903192316*(x-0.7114549822243685)+0.9974688291549683
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8132210438616994,0.90504458421212,118.79758268356588*(x-0.8132210438616994)*(x-0.8132210438616994)*(x-0.8132210438616994)-16.33788710683405*(x-0.8132210438616994)*(x-0.8132210438616994)-0.004542480015544268*(x-0.8132210438616994)+0.9972406029701233
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.90504458421212,0.9844148318479168,2.828457961865881*(x-0.9050445842121201)*(x-0.9050445842121201)*(x-0.9050445842121201)-2.7755575615628914e-17*(x-0.9050445842121201)*(x-0.9050445842121201)+0.0*(x-0.9050445842121201)+0.9510445594787598
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9844148318479168,1.1,0.9524587988853455
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,1.5213065147399902
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.0636624046504402,1.5213065147399902
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0636624046504402,0.2281058655373765,13.12368459828553*(x-0.0636624046504402)*(x-0.0636624046504402)*(x-0.0636624046504402)+5.2167647383191955*(x-0.0636624046504402)*(x-0.0636624046504402)-3.9736733982363437*(x-0.0636624046504402)+1.5213065147399902
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.2281058655373765,0.3289851721585553,40.79131262543899*(x-0.22810586553737655)*(x-0.22810586553737655)*(x-0.22810586553737655)-0.258058205295737*(x-0.22810586553737655)*(x-0.22810586553737655)-1.1932893729914547*(x-0.22810586553737655)+1.0672905445098877
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.3289851721585553,0.4302391996193492,-202.73700663987802*(x-0.32898517215855533)*(x-0.32898517215855533)*(x-0.32898517215855533)+30.791907656450057*(x-0.32898517215855533)*(x-0.32898517215855533)+0.0*(x-0.32898517215855533)+0.9861630201339722
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4302391996193492,0.5305831213720962,119.52158211080659*(x-0.43023919961934926)*(x-0.43023919961934926)*(x-0.43023919961934926)-17.98989642463694*(x-0.43023919961934926)*(x-0.43023919961934926)+0.0*(x-0.43023919961934926)+1.0913931131362915
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.5305831213720962,0.6309762990064864,-13.588449789946399*(x-0.5305831213720962)*(x-0.5305831213720962)*(x-0.5305831213720962)+2.046281480307123*(x-0.5305831213720962)*(x-0.5305831213720962)+0.0*(x-0.5305831213720962)+1.0310136079788208
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6309762990064864,0.7320815274800789,35.05412003243256*(x-0.6309762990064864)*(x-0.6309762990064864)*(x-0.6309762990064864)-7.527777429730824*(x-0.6309762990064864)*(x-0.6309762990064864)+0.0*(x-0.6309762990064864)+1.0378882884979248
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7320815274800789,0.8219021498322463,68.58258817656944*(x-0.7320815274800789)*(x-0.7320815274800789)*(x-0.7320815274800789)-6.750803630424255*(x-0.7320815274800789)*(x-0.7320815274800789)-0.4471975669681506*(x-0.7320815274800789)+0.997166633605957
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8219021498322463,0.9050097409200386,-121.60059076188003*(x-0.8219021498322463)*(x-0.8219021498322463)*(x-0.8219021498322463)+15.158898259608451*(x-0.8219021498322463)*(x-0.8219021498322463)+0.0*(x-0.8219021498322463)+0.9522336721420288
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9050097409200386,0.9841292701232704,42.61505771844411*(x-0.9050097409200386)*(x-0.9050097409200386)*(x-0.9050097409200386)-15.006219926951044*(x-0.9050097409200386)*(x-0.9050097409200386)+0.0*(x-0.9050097409200386)+0.9871338605880737
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9841292701232704,1.1,0.9143028259277344
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,1.0353150367736816
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.01,1.0353150367736816
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.01,0.03,3049.0381143334907*(x-0.01)*(x-0.01)*(x-0.01)-187.79709462691034*(x-0.01)*(x-0.01)+0.0*(x-0.01)+1.0353150367736816
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.03,0.0569177318417678,19578.49005865025*(x-0.03)*(x-0.03)*(x-0.03)-718.9421879780068*(x-0.03)*(x-0.03)-3.853038047876224*(x-0.03)+0.9845885038375854
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0569177318417678,0.0973637412024034,-1945.5972938098141*(x-0.056917731841767856)*(x-0.056917731841767856)*(x-0.056917731841767856)+163.2141888450825*(x-0.056917731841767856)*(x-0.056917731841767856)+0.0*(x-0.056917731841767856)+0.7418051958084106
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0973637412024034,0.1709667259723291,-143.95301130244115*(x-0.09736374120240346)*(x-0.09736374120240346)*(x-0.09736374120240346)+15.13616969370411*(x-0.09736374120240346)*(x-0.09736374120240346)+3.654436024100665*(x-0.09736374120240346)+0.8800739049911499
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.1709667259723291,0.3989194149342515,-4.215977334373181*(x-0.17096672597232912)*(x-0.17096672597232912)*(x-0.17096672597232912)-1.1560794173152198*(x-0.17096672597232912)*(x-0.17096672597232912)+3.5430177020412286*(x-0.17096672597232912)+1.1736506223678589
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.3989194149342515,1.1,1.8712801933288574
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,1.1246103048324585
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.01,1.1246103048324585
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.01,0.0299999999999999,98.21269278309066*(x-0.01)*(x-0.01)*(x-0.01)-53.79100302141834*(x-0.01)*(x-0.01)-6.946100514731746*(x-0.01)+1.1246103048324585
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0299999999999999,0.0569608135205517,16306.610542133993*(x-0.029999999999999995)*(x-0.029999999999999995)*(x-0.029999999999999995)-492.92335278982404*(x-0.029999999999999995)*(x-0.029999999999999995)-8.979885404248769*(x-0.029999999999999995)+0.964957594871521
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0569608135205517,0.1038280251762064,-857.7623482907535*(x-0.056960813520551754)*(x-0.056960813520551754)*(x-0.056960813520551754)+91.00893589421321*(x-0.056960813520551754)*(x-0.056960813520551754)+0.0*(x-0.056960813520551754)+0.684121310710907
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1038280251762064,0.1974383133099012,-134.65291406743833*(x-0.10382802517620644)*(x-0.10382802517620644)*(x-0.10382802517620644)+23.45646420635455*(x-0.10382802517620644)*(x-0.10382802517620644)+2.8783537034485613*(x-0.10382802517620644)+0.7957229018211365
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1974383133099012,0.442681512855308,-1.0522807934278882*(x-0.19743831330990128)*(x-0.19743831330990128)*(x-0.19743831330990128)-0.561116442067927*(x-0.19743831330990128)*(x-0.19743831330990128)+3.730042024769978*(x-0.19743831330990128)+1.1602574586868286
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.442681512855308,1.1,2.025755882263183
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,1.2336015701293945
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0200895958208977,1.2336015701293945
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0200895958208977,0.0574712197327142,5317.987139855645*(x-0.020089595820897754)*(x-0.020089595820897754)*(x-0.020089595820897754)-11.64909786521946*(x-0.020089595820897754)*(x-0.020089595820897754)-21.54225885394217*(x-0.020089595820897754)+1.2336015701293945
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0574712197327142,0.097500878349096,-0.5424881109442088*(x-0.057471219732714296)*(x-0.057471219732714296)*(x-0.057471219732714296)+1.5232681578439953*(x-0.057471219732714296)*(x-0.057471219732714296)-0.11934400284806954*(x-0.057471219732714296)+0.6898319721221924
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.097500878349096,0.1523301029732389,-1442.418879828616*(x-0.09750087834909606)*(x-0.09750087834909606)*(x-0.09750087834909606)+146.4365753515873*(x-0.09750087834909606)*(x-0.09750087834909606)+0.0*(x-0.09750087834909606)+0.687460720539093
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1523301029732389,0.2621018708277129,-11.907289017518528*(x-0.15233010297323896)*(x-0.15233010297323896)*(x-0.15233010297323896)-3.662786446015146*(x-0.15233010297323896)*(x-0.15233010297323896)+3.04921900743077*(x-0.15233010297323896)+0.8899308443069458
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2621018708277129,0.497783991161239,-5.764055480760178*(x-0.26210187082771297)*(x-0.26210187082771297)*(x-0.26210187082771297)-0.6432918210833931*(x-0.26210187082771297)*(x-0.26210187082771297)+1.8146351016800624*(x-0.26210187082771297)+1.1647628545761108
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.497783991161239,1.1,1.4812490940093994
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.9544333219528198
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.01,0.9544333219528198
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.01,0.03,-875.3234289560854*(x-0.01)*(x-0.01)*(x-0.01)-19.5588287860669*(x-0.01)*(x-0.01)+3.0521303415298466*(x-0.01)+0.9544333219528198
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.03,0.05,2310.4809542342264*(x-0.03)*(x-0.03)*(x-0.03)-65.76844787075146*(x-0.03)*(x-0.03)+1.2193890753398686*(x-0.03)+1.0006498098373413
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.05,0.0699999999999999,-7293.374677449289*(x-0.05)*(x-0.05)*(x-0.05)+268.7611807131368*(x-0.05)*(x-0.05)+1.3612283055908823*(x-0.05)+1.017214059829712
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0699999999999999,0.1106180146058345,147.05524581704017*(x-0.06999999999999999)*(x-0.06999999999999999)*(x-0.06999999999999999)-16.82913916593529*(x-0.06999999999999999)*(x-0.06999999999999999)+3.359625921177211*(x-0.06999999999999999)+1.09359610080719
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1106180146058345,0.2891641381918839,-3.5782629415710128*(x-0.11061801460583459)*(x-0.11061801460583459)*(x-0.11061801460583459)-0.7968144134849501*(x-0.11061801460583459)*(x-0.11061801460583459)+2.7203389095024115*(x-0.11061801460583459)+1.2121468782424927
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.2891641381918839,1.1,1.6520845890045166
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,1.0038988590240479
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.01,1.0038988590240479
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.01,0.03,4919.067906820866*(x-0.01)*(x-0.01)*(x-0.01)-21.820429289546027*(x-0.01)*(x-0.01)-5.14974503567766*(x-0.01)+1.0038988590240479
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.03,0.0565050705434852,-5.082562304888559*(x-0.03)*(x-0.03)*(x-0.03)+2.459765293466044*(x-0.03)*(x-0.03)-0.11968071907446393*(x-0.03)+0.9315283298492432
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0565050705434852,0.0979902677981819,-929.3179651433636*(x-0.05650507054348524)*(x-0.05650507054348524)*(x-0.05650507054348524)+93.88523502140282*(x-0.05650507054348524)*(x-0.05650507054348524)+0.0*(x-0.05650507054348524)+0.9299895763397217
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0979902677981819,0.1529732132131739,-1572.3436386158073*(x-0.0979902677981819)*(x-0.0979902677981819)*(x-0.0979902677981819)+113.60571742616963*(x-0.0979902677981819)*(x-0.0979902677981819)+2.991566138857248*(x-0.0979902677981819)+1.0252176523208618
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1529732132131739,0.3384191338289082,0.8361216409676019*(x-0.15297321321317392)*(x-0.15297321321317392)*(x-0.15297321321317392)-3.5331391429727996*(x-0.15297321321317392)*(x-0.15297321321317392)+1.2241493370980572*(x-0.15297321321317392)+1.2717915773391724
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.3384191338289082,1.1,1.3826321363449097
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,-15.0,0.0,1.1195988655090332
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0,0.01,1.1195988655090332
