OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.2248536231744567
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0,0.1329129264034946,1.0759685395648615
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.1329129264034946,0.3596746824763535,-0.7307009124072681*(x-0.13291292640349464)*(x-0.13291292640349464)*(x-0.13291292640349464)+1.0413789259103619*(x-0.13291292640349464)*(x-0.13291292640349464)-0.3595699454278036*(x-0.13291292640349464)+1.0759685395648615
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3596746824763535,0.5127490948715506,-14.648321593491698*(x-0.35967468247635354)*(x-0.35967468247635354)*(x-0.35967468247635354)+3.363424830749428*(x-0.35967468247635354)*(x-0.35967468247635354)+0.0*(x-0.35967468247635354)+1.0394602765210512
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.5127490948715506,0.7081871831307183,16.751859635430502*(x-0.5127490948715506)*(x-0.5127490948715506)*(x-0.5127490948715506)-4.910927132901682*(x-0.5127490948715506)*(x-0.5127490948715506)+0.0*(x-0.5127490948715506)+1.065730615294147
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.7081871831307183,0.8204720224835557,-55.50825718280161*(x-0.7081871831307183)*(x-0.7081871831307183)*(x-0.7081871831307183)+9.349103610790293*(x-0.7081871831307183)*(x-0.7081871831307183)+0.0*(x-0.7081871831307183)+1.0032046151766627
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8204720224835557,0.8605538914419748,1472.969355986197*(x-0.8204720224835557)*(x-0.8204720224835557)*(x-0.8204720224835557)-92.59720425453958*(x-0.8204720224835557)*(x-0.8204720224835557)+0.0*(x-0.8204720224835557)+1.0424954233653962
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.8605538914419748,0.9007956646607732,-147.0336135640247*(x-0.8605538914419748)*(x-0.8605538914419748)*(x-0.8605538914419748)+9.391417476493974*(x-0.8605538914419748)*(x-0.8605538914419748)-0.3237137750414357*(x-0.8605538914419748)+0.98858286753643
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9007956646607732,0.9414399974071888,565.8447721044973*(x-0.9007956646607731)*(x-0.9007956646607731)*(x-0.9007956646607731)-31.02626637505862*(x-0.9007956646607731)*(x-0.9007956646607731)-0.2821780294061606*(x-0.9007956646607731)+0.9811826966953924
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.9414399974071888,0.97,-3393.544820020033*(x-0.9414399974071889)*(x-0.9414399974071889)*(x-0.9414399974071889)+145.37947328788925*(x-0.9414399974071889)*(x-0.9414399974071889)+0.0*(x-0.9414399974071889)+0.9564520027600332
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.97,0.99,2119.9263359205393*(x-0.97)*(x-0.97)*(x-0.97)-162.94772021154776*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.995979409384612
shape,iterativefit,central,5,0.0,2.5,50.0,70.0,0.99,1.1,0.9477597319873572
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,-15.0,0.0,1.1183672986245383
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.0,0.1322403374126323,1.1341046773128696
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.1322403374126323,0.3891241327640565,2.014942954802228*(x-0.1322403374126323)*(x-0.1322403374126323)*(x-0.1322403374126323)+1.081931106209006*(x-0.1322403374126323)*(x-0.1322403374126323)-0.9547550683071965*(x-0.1322403374126323)+1.1341046773128696
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.3891241327640565,0.5961055605326264,-9.248543702690807*(x-0.38912413276405655)*(x-0.38912413276405655)*(x-0.38912413276405655)+2.8714151705444384*(x-0.38912413276405655)*(x-0.38912413276405655)+0.0*(x-0.38912413276405655)+0.994395893386346
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.5961055605326264,0.7523186144269588,13.942268999857758*(x-0.5961055605326264)*(x-0.5961055605326264)*(x-0.5961055605326264)-3.2669466280260893*(x-0.5961055605326264)*(x-0.5961055605326264)+0.0*(x-0.5961055605326264)+1.0354009572523588
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.7523186144269588,0.8202611683415288,-16.329465510865138*(x-0.7523186144269588)*(x-0.7523186144269588)*(x-0.7523186144269588)+1.6641983863021004*(x-0.7523186144269588)*(x-0.7523186144269588)+0.0*(x-0.7523186144269588)+1.0088270490617979
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8202611683415288,0.8605734305973215,2079.1164092628605*(x-0.8202611683415288)*(x-0.8202611683415288)*(x-0.8202611683415288)-125.72082892578956*(x-0.8202611683415288)*(x-0.8202611683415288)+0.0*(x-0.8202611683415288)+1.0113878013955846
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.8605734305973215,0.9008762374877626,-1201.5906038404212*(x-0.8605734305973215)*(x-0.8605734305973215)*(x-0.8605734305973215)+73.94989704633046*(x-0.8605734305973215)*(x-0.8605734305973215)+0.0*(x-0.8605734305973215)+0.9432857298611066
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.9008762374877626,0.941424262678212,-3.4029686203087572*(x-0.9008762374877626)*(x-0.9008762374877626)*(x-0.9008762374877626)-1.0937960472527108*(x-0.9008762374877626)*(x-0.9008762374877626)+0.10548743379534045*(x-0.9008762374877626)+0.9847422160719423
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.941424262678212,0.97,2816.051505464502*(x-0.9414242626782121)*(x-0.9414242626782121)*(x-0.9414242626782121)-120.70612215716832*(x-0.9414242626782121)*(x-0.9414242626782121)+0.0*(x-0.9414242626782121)+0.9869943020204486
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.97,0.99,600.275239217146*(x-0.97)*(x-0.97)*(x-0.97)+7.821778297282254*(x-0.97)*(x-0.97)+0.0*(x-0.97)+0.9541391914406837
shape,iterativefit,central,5,0.0,2.5,70.0,100.0,0.99,1.1,0.9620701046733338
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,-15.0,0.0,1.1010543013397693
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.0,0.132715184461208,1.1871443872097684
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.132715184461208,0.3988429547770565,0.9262083931302764*(x-0.13271518446120803)*(x-0.13271518446120803)*(x-0.13271518446120803)+0.39455330915332903*(x-0.13271518446120803)*(x-0.13271518446120803)-0.6370686379913102*(x-0.13271518446120803)+1.1871443872097684
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.3988429547770565,0.6166412177438435,-4.038743546309816*(x-0.39884295477705656)*(x-0.39884295477705656)*(x-0.39884295477705656)+1.2194884747572463*(x-0.39884295477705656)*(x-0.39884295477705656)-0.2302721308306065*(x-0.39884295477705656)+1.063003960075481
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.6166412177438435,0.7614364976676234,63.259002800715756*(x-0.6166412177438435)*(x-0.6166412177438435)*(x-0.6166412177438435)-12.793887361054358*(x-0.6166412177438435)*(x-0.6166412177438435)-0.27381371430275125*(x-0.6166412177438435)+1.0289725818667605
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.7614364976676234,0.820889419594292,-662.5332923067397*(x-0.7614364976676234)*(x-0.7614364976676234)*(x-0.7614364976676234)+59.08431015199686*(x-0.7614364976676234)*(x-0.7614364976676234)+0.0*(x-0.7614364976676234)+0.9131304729474048
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.820889419594292,0.8606729402846751,2897.491906073671*(x-0.820889419594292)*(x-0.820889419594292)*(x-0.820889419594292)-172.90864379324944*(x-0.820889419594292)*(x-0.820889419594292)+0.0*(x-0.820889419594292)+0.9827445904420643
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.8606729402846751,0.900898861437294,-2793.7520200445874*(x-0.8606729402846751)*(x-0.8606729402846751)*(x-0.8606729402846751)+168.57187271742552*(x-0.8606729402846751)*(x-0.8606729402846751)+0.0*(x-0.8606729402846751)+0.8915221098985433
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.900898861437294,0.9414268123502816,344.4903125170865*(x-0.9008988614372941)*(x-0.9008988614372941)*(x-0.9008988614372941)-20.94222971353828*(x-0.9008988614372941)*(x-0.9008988614372941)+0.0*(x-0.9008988614372941)+0.9824455487188238
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.9414268123502816,0.97,-387.80815128098305*(x-0.9414268123502816)*(x-0.9414268123502816)*(x-0.9414268123502816)+16.621372617962923*(x-0.9414268123502816)*(x-0.9414268123502816)+0.0*(x-0.9414268123502816)+0.9709795745993233
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.97,0.99,1890.5058613666363*(x-0.9700000000000001)*(x-0.9700000000000001)*(x-0.9700000000000001)-107.62614463500765*(x-0.9700000000000001)*(x-0.9700000000000001)+0.0*(x-0.9700000000000001)+0.9755029540174643
shape,iterativefit,central,5,0.0,2.5,100.0,140.0,0.99,1.1,0.9475765430543945
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.9719841933191642
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.0,0.1366366116997906,1.3821001914305076
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.1366366116997906,0.4014774011080666,7.029575541955187*(x-0.13663661169979063)*(x-0.13663661169979063)*(x-0.13663661169979063)+1.0263400240779437*(x-0.13663661169979063)*(x-0.13663661169979063)-2.3071282227756993*(x-0.13663661169979063)+1.3821001914305076
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.4014774011080666,0.6146781232433194,0.8571993507492057*(x-0.4014774011080666)*(x-0.4014774011080666)*(x-0.4014774011080666)+0.39265141499383893*(x-0.4014774011080666)*(x-0.4014774011080666)-0.2843179573425096*(x-0.4014774011080666)+0.973648804144377
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.6146781232433194,0.7623775229961607,-67.34060283564637*(x-0.6146781232433194)*(x-0.6146781232433194)*(x-0.6146781232433194)+14.919249926729178*(x-0.6146781232433194)*(x-0.6146781232433194)+0.0*(x-0.6146781232433194)+0.9391868724495143
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.7623775229961607,0.8205965171364432,1092.772237199657*(x-0.7623775229961607)*(x-0.7623775229961607)*(x-0.7623775229961607)-103.72909162328169*(x-0.7623775229961607)*(x-0.7623775229961607)+0.0*(x-0.7623775229961607)+1.0476752452369575
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8205965171364432,0.8606808591129238,26.32946733126551*(x-0.8205965171364432)*(x-0.8205965171364432)*(x-0.8205965171364432)+7.173605424597463*(x-0.8205965171364432)*(x-0.8205965171364432)-0.9663119846521266*(x-0.8205965171364432)+0.9117277738990518
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.8606808591129238,0.9007979075866483,43.01256391784519*(x-0.8606808591129238)*(x-0.8606808591129238)*(x-0.8606808591129238)+0.7057865015922512*(x-0.8606808591129238)*(x-0.8606808591129238)-0.2642985104493467*(x-0.8606808591129238)+0.8862157841056626
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9007979075866483,0.9414514991885372,-2372.798172199116*(x-0.9007979075866483)*(x-0.9007979075866483)*(x-0.9007979075866483)+144.69415176943724*(x-0.9007979075866483)*(x-0.9007979075866483)+0.0*(x-0.9007979075866483)+0.8795258256590726
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.9414514991885372,0.97,11091.909567837967*(x-0.9414514991885373)*(x-0.9414514991885373)*(x-0.9414514991885373)-474.986083947137*(x-0.9414514991885373)*(x-0.9414514991885373)+0.0*(x-0.9414514991885373)+0.9592385337126597
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.97,0.99,-3995.180820882348*(x-0.9699999999999999)*(x-0.9699999999999999)*(x-0.9699999999999999)+374.1133792919452*(x-0.9699999999999999)*(x-0.9699999999999999)+0.0*(x-0.9699999999999999)+0.8301979720432456
shape,iterativefit,central,5,0.0,2.5,140.0,10000.0,0.99,1.1,0.9478818771929673
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.28927629492844975
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0,0.0424727795294361,1.0992755980593327
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0424727795294361,0.0858406366594516,333.1133547932537*(x-0.04247277952943615)*(x-0.04247277952943615)*(x-0.04247277952943615)-43.33923713632197*(x-0.04247277952943615)*(x-0.04247277952943615)+1.8795298442518729*(x-0.04247277952943615)+1.0992755980593327
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.0858406366594516,0.146171446712346,1532.1563762883764*(x-0.08584063665945164)*(x-0.08584063665945164)*(x-0.08584063665945164)-138.65435296377746*(x-0.08584063665945164)*(x-0.08584063665945164)+0.0*(x-0.08584063665945164)+1.1264459919783711
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.146171446712346,0.220585401645163,-550.8186875739303*(x-0.146171446712346)*(x-0.146171446712346)*(x-0.146171446712346)+72.1597575486005*(x-0.146171446712346)*(x-0.146171446712346)+0.0*(x-0.146171446712346)+0.9582209803751596
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.220585401645163,0.3804559959852902,25.384420218865387*(x-0.220585401645163)*(x-0.220585401645163)*(x-0.220585401645163)-6.908884136882412*(x-0.220585401645163)*(x-0.220585401645163)+1.5890150641171417*(x-0.220585401645163)+1.1308293084649008
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.3804559959852902,0.6946080741922029,0.07836709519215602*(x-0.38045599598529023)*(x-0.38045599598529023)*(x-0.38045599598529023)+1.1099445066343272*(x-0.38045599598529023)*(x-0.38045599598529023)+1.3263314936512751*(x-0.38045599598529023)+1.312007146998894
shape,iterativefit,central,0,0.0,0.8,20.0,30.0,0.6946080741922029,1.1,1.8406487668163782
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.2917618178464599
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0,0.0544667745502913,1.210507366653957
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.0544667745502913,0.1065118720296558,117.38316159907808*(x-0.05446677455029139)*(x-0.05446677455029139)*(x-0.05446677455029139)-23.88250490836463*(x-0.05446677455029139)*(x-0.05446677455029139)-0.7247636725442236*(x-0.05446677455029139)+1.210507366653957
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1065118720296558,0.1728851001235092,1192.190903662102*(x-0.10651187202965584)*(x-0.10651187202965584)*(x-0.10651187202965584)-101.69325372210218*(x-0.10651187202965584)*(x-0.10651187202965584)-2.256833711842586*(x-0.10651187202965584)+1.1246446077919388
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.1728851001235092,0.2620267903274298,-319.30599732648994*(x-0.17288510012350922)*(x-0.17288510012350922)*(x-0.17288510012350922)+48.09303586147236*(x-0.17288510012350922)*(x-0.17288510012350922)+0.0*(x-0.17288510012350922)+0.8754490453533703
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.2620267903274298,0.4298029636813941,20.858601793610163*(x-0.26202679032742987)*(x-0.26202679032742987)*(x-0.26202679032742987)-5.540346000185079*(x-0.26202679032742987)*(x-0.26202679032742987)+0.9623418496978843*(x-0.26202679032742987)+1.0314302550741754
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.4298029636813941,0.7416562919315658,-1.2653292472255004*(x-0.4298029636813941)*(x-0.4298029636813941)*(x-0.4298029636813941)+2.981456992358708*(x-0.4298029636813941)*(x-0.4298029636813941)+0.8647023532086454*(x-0.4298029636813941)+1.1354429819857006
shape,iterativefit,central,0,0.8,1.6,20.0,30.0,0.7416562919315658,1.1,1.656681872562756
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.2543807960456076
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0,0.0696122518391311,1.4108695669450715
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.0696122518391311,0.1362406467167536,8.829119775157356*(x-0.06961225183913113)*(x-0.06961225183913113)*(x-0.06961225183913113)+3.6165870957560267*(x-0.06961225183913113)*(x-0.06961225183913113)-4.463471518299676*(x-0.06961225183913113)+1.4108695669450715
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.1362406467167536,0.2138911471213206,545.529155704292*(x-0.13624064671675368)*(x-0.13624064671675368)*(x-0.13624064671675368)-38.660522793877035*(x-0.13624064671675368)*(x-0.13624064671675368)-3.8639502587338503*(x-0.13624064671675368)+1.1321424273793355
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.2138911471213206,0.3173921055421638,-134.82178644026436*(x-0.21389114712132065)*(x-0.21389114712132065)*(x-0.21389114712132065)+23.87635056379938*(x-0.21389114712132065)*(x-0.21389114712132065)+0.0*(x-0.21389114712132065)+0.854414814468065
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.3173921055421638,0.5233253481135133,2.2340288432566884*(x-0.31739210554216385)*(x-0.31739210554216385)*(x-0.31739210554216385)-1.4562316361964738*(x-0.31739210554216385)*(x-0.31739210554216385)+0.6096360449924965*(x-0.31739210554216385)+0.9607055105337851
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.5233253481135133,0.8271905083528679,-0.40801121789609573*(x-0.5233253481135133)*(x-0.5233253481135133)*(x-0.5233253481135133)-0.10520975084230859*(x-0.5233253481135133)*(x-0.5233253481135133)+0.2940884786901001*(x-0.5233253481135133)+1.0440037269226683
shape,iterativefit,central,0,1.6,2.5,20.0,30.0,0.8271905083528679,1.1,1.1122049186199374
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.42267777253982214
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0,0.0383328328221905,0.9806265392564003
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0383328328221905,0.0778113007648612,-286.57788432124926*(x-0.03833283282219055)*(x-0.03833283282219055)*(x-0.03833283282219055)-22.38194147224414*(x-0.03833283282219055)*(x-0.03833283282219055)+3.107146913538027*(x-0.03833283282219055)+0.9806265392564003
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.0778113007648612,0.1256048740416,1018.9774389697673*(x-0.07781130076486123)*(x-0.07781130076486123)*(x-0.07781130076486123)-73.05085934511787*(x-0.07781130076486123)*(x-0.07781130076486123)+0.0*(x-0.07781130076486123)+1.050775685086423
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1256048740416,0.1860239862964228,-306.20616625601895*(x-0.12560487404160006)*(x-0.12560487404160006)*(x-0.12560487404160006)+36.29375749014284*(x-0.12560487404160006)*(x-0.12560487404160006)+0.0*(x-0.12560487404160006)+0.995154136279992
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.1860239862964228,0.3013842325406678,15.294979745765124*(x-0.18602398629642286)*(x-0.18602398629642286)*(x-0.18602398629642286)-2.1826018748039253*(x-0.18602398629642286)*(x-0.18602398629642286)+1.0322847478787749*(x-0.18602398629642286)+1.0601071260243318
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.3013842325406678,0.5937987188548942,0.2929300605444107*(x-0.3013842325406678)*(x-0.3013842325406678)*(x-0.3013842325406678)+0.9578265464842867*(x-0.3013842325406678)*(x-0.3013842325406678)+1.139349916373418*(x-0.3013842325406678)+1.173626758102366
shape,iterativefit,central,0,0.0,0.8,30.0,40.0,0.5937987188548942,1.1,1.596013524059574
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.40626907987917904
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0,0.0400356181733414,1.0409268966169443
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0400356181733414,0.0851453925459507,126.60951259360348*(x-0.04003561817334143)*(x-0.04003561817334143)*(x-0.04003561817334143)-17.13397963957046*(x-0.04003561817334143)*(x-0.04003561817334143)+0.7729099556459047*(x-0.04003561817334143)+1.0409268966169443
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.0851453925459507,0.1462939755536575,1181.5731295730313*(x-0.08514539254595072)*(x-0.08514539254595072)*(x-0.08514539254595072)-108.37728389005858*(x-0.08514539254595072)*(x-0.08514539254595072)+0.0*(x-0.08514539254595072)+1.0525488278534543
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1462939755536575,0.2195343674663327,-318.13381358586577*(x-0.1462939755536575)*(x-0.1462939755536575)*(x-0.1462939755536575)+42.69174864518976*(x-0.1462939755536575)*(x-0.1462939755536575)+0.0*(x-0.1462939755536575)+0.9174692162624603
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.2195343674663327,0.370542347855938,-20.96915230340923*(x-0.21953436746633276)*(x-0.21953436746633276)*(x-0.21953436746633276)+1.6442326523669224*(x-0.21953436746633276)*(x-0.21953436746633276)+1.1339635367959102*(x-0.21953436746633276)+1.0214882466373245
